monotonic_ns,native_monotonic_ns,native_age_ms,reference_frame,source_time_s,joint,act_raw_rad,saved_reference_rad,native_reference_rad,issued_command_rad,measured_rad
14794543820479544,14794543809244175,11.235369,544,8.88,right_hand_thumb_2_joint,-0.5234872102737428,-0.5234872102737427,-0.5234872102737427,-0.5234872102737427,-0.39525548371841984
14794543820479544,14794543809244175,11.235369,544,8.88,right_hand_index_0_joint,0.9631437420845033,0.9631437659263611,0.9631437659263611,0.7602640390396118,0.5105892533299841
14794543820479544,14794543809244175,11.235369,544,8.88,right_hand_index_1_joint,1.7809409379959107,1.7453299760818481,1.7453299760818481,1.7453299760818481,1.5765581479625699
14794543820479544,14794543809244175,11.235369,544,8.88,right_hand_middle_0_joint,0.6940356612205506,0.6940356492996216,0.6940356492996216,0.6940356492996216,0.6609595519694087
14794543820479544,14794543809244175,11.235369,544,8.88,right_hand_middle_1_joint,1.8027626514434814,1.7453299760818481,1.7453299760818481,1.7453299760818481,1.704954517088341
14794543841218814,14794543829220121,11.998693,545,8.9,left_shoulder_pitch_joint,-0.04086482524871826,-0.04086482524871826,-0.04086482524871826,-0.4091230630874634,-0.11890108991623399
14794543841218814,14794543829220121,11.998693,545,8.9,left_shoulder_roll_joint,-0.03032335638999939,-0.03032335638999939,-0.03032335638999939,0.24245543777942657,0.21409350393970394
14794543841218814,14794543829220121,11.998693,545,8.9,left_shoulder_yaw_joint,-0.024136878550052643,-0.024136878550052643,-0.024136878550052643,-0.2819548547267914,-0.3283255392161318
14794543841218814,14794543829220121,11.998693,545,8.9,left_elbow_joint,0.05292508006095886,0.05292508006095886,0.05292508006095886,-0.1678776890039444,0.06978586283873008
14794543841218814,14794543829220121,11.998693,545,8.9,left_wrist_roll_joint,0.3105836808681488,0.3105836808681488,0.3105836808681488,0.1055651530623436,0.09805188879371356
14794543841218814,14794543829220121,11.998693,545,8.9,left_wrist_pitch_joint,-0.3437461256980896,-0.3437461256980896,-0.3437461256980896,-0.37309640645980835,-0.3186583092608074
14794543841218814,14794543829220121,11.998693,545,8.9,left_wrist_yaw_joint,0.35625627636909485,0.35625627636909485,0.35625627636909485,0.5758070945739746,0.5601544069320544
14794543841218814,14794543829220121,11.998693,545,8.9,right_shoulder_pitch_joint,-1.5367158651351929,-1.5367158651351929,-1.5367158651351929,-1.8879735469818115,-1.3131304590848614
14794543841218814,14794543829220121,11.998693,545,8.9,right_shoulder_roll_joint,-0.3815363943576813,-0.3815363943576813,-0.3815363943576813,-0.7399516701698303,-0.606803869026655
